channel_id,alt_category,start_year,views_2017,videos_2017,views_2017_quantile,videos_2017_quantile,views_2018,videos_2018,views_2018_quantile,videos_2018_quantile,views_2019,videos_2019,views_2019_quantile,videos_2019_quantile,monetized_videos,videos,monetized_percentage,avg_no_monetization,median_no_monetization,start_month,monetize_start_abs,monetize_start_rel,videos_with_donation,donation_percentage,videos_with_crypto,crypto_percentage,videos_with_merch_others,merch_others_percentage,videos_with_merch_channel,merch_channel_percentage
UCsdPzJBJYQlsKigw_3XTqJw,Alt-right,2015,4401.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,58,0.0,0.0,0.0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCe4byCfSPt2OPE4qWKTYWzg,None,2012,42808.0,7.0,1,1,14939.0,13.0,0,1,368.0,1.0,0,0,1.0,109,0.009174311926605505,0.009174311926605505,0.0,76,104.0,28.0,0.0,0.0,0.0,0.0,1.0,0.009174311926605505,0.0,0.0
UCX9QGLRdX82mMYYWqrv2NIg,None,2012,29752.0,6.0,1,1,24992.0,9.0,0,1,3216.0,3.0,0,0,0.0,29,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC3FqYK9UCKtmcTwSYo7mwpw,Alt-right,2012,18002.0,3.0,1,1,10358.0,8.0,0,1,1007.0,2.0,0,0,3.0,53,0.05660377358490566,0.11320754716981132,0.0,81,127.0,46.0,1.0,0.018867924528301886,0.0,0.0,2.0,0.03773584905660377,0.0,0.0
UCUVCYTauctWL_VgysXmgTaQ,Manosphere,2012,2217.0,4.0,1,1,6643.0,11.0,0,1,0.0,0.0,0,0,0.0,88,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCLcKQhTO6i0oq10S234vWyA,None,2013,257263.0,6.0,2,1,740427.0,12.0,2,1,189372.0,6.0,2,1,22.0,63,0.3492063492063492,0.8571428571428571,0.0,89,89.0,0.0,0.0,0.0,0.0,0.0,22.0,0.3492063492063492,0.0,0.0
UC41VQF08gjJGz5tYyp5ezfw,Manosphere,2013,872236.0,5.0,2,1,635770.0,12.0,2,1,251432.0,10.0,2,1,25.0,34,0.7352941176470589,3.764705882352941,4.5,87,129.0,42.0,25.0,0.7352941176470589,0.0,0.0,0.0,0.0,0.0,0.0
UCpsf_xqsfx-opSgIR0BfglA,None,2017,4060.0,1.0,1,1,62564.0,9.0,1,1,0.0,0.0,0,0,10.0,10,1.0,1.5,1.0,140,140.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
UC4QWILrhh8gQe99Kmdoba4Q,Manosphere,2017,26585.0,8.0,1,1,205334.0,9.0,1,1,505.0,1.0,0,0,17.0,18,0.9444444444444444,0.9444444444444444,1.0,141,141.0,0.0,17.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
UCPzJXuXP8o0BquiWgXS0W6w,None,2018,0.0,0.0,0,0,27479.0,7.0,0,0,115373.0,49.0,1,3,0.0,56,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC4ayoBG3GC0TtiOVX9y2_IQ,Manosphere,2018,0.0,0.0,0,0,5163.0,3.0,0,0,56235.0,58.0,1,3,48.0,61,0.7868852459016393,1.5901639344262295,2.0,156,156.0,0.0,48.0,0.7868852459016393,0.0,0.0,2.0,0.03278688524590164,0.0,0.0
UCle0Srps07OfGkFoA_EbqjQ,None,2017,971116.0,90.0,2,3,439581.0,72.0,2,3,102326.0,31.0,1,2,80.0,193,0.41450777202072536,0.41450777202072536,0.0,134,137.0,3.0,79.0,0.40932642487046633,0.0,0.0,1.0,0.0051813471502590676,0.0,0.0
UC4l_02h-34rlgyUhBaUgcfQ,Manosphere,2017,751178.0,74.0,2,3,468415.0,84.0,2,3,128388.0,23.0,1,2,147.0,181,0.8121546961325967,6.475138121546961,6.0,135,135.0,0.0,135.0,0.7458563535911602,136.0,0.7513812154696132,84.0,0.46408839779005523,1.0,0.0055248618784530384
UC08rotoR3vxbfTdH_BS3Gmg,None,2017,823971.0,72.0,2,3,268220.0,30.0,1,2,32361.0,7.0,1,1,0.0,109,0.0,0.0,0.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC4py_gZiZJoyThV0Xwxhzug,Manosphere,2017,355875.0,57.0,2,3,291760.0,35.0,1,2,17579.0,9.0,1,1,0.0,101,0.0,0.0,0.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC5hTaRQW7efylKft0TYiBmQ,None,2018,0.0,0.0,0,0,3082.0,16.0,0,1,34791.0,60.0,1,3,0.0,76,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC4u39IvAzPFPz3K7Nxg2o4g,Manosphere,2018,0.0,0.0,0,0,5436.0,12.0,0,1,113560.0,49.0,1,3,0.0,61,0.0,0.0,0.0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCbA5d-BrO-tDuNzPCR4tiBA,None,2013,4199906.0,195.0,3,4,1082723.0,147.0,2,4,30009.0,18.0,1,2,546.0,769,0.7100130039011704,1.1391417425227568,1.0,95,110.0,15.0,235.0,0.305591677503251,0.0,0.0,2.0,0.002600780234070221,546.0,0.7100130039011704
UC595wqznMGuY2mi6DKx-qnQ,Manosphere,2013,2616347.0,257.0,3,4,1309802.0,165.0,2,4,101002.0,29.0,1,2,797.0,1184,0.6731418918918919,7.493243243243243,7.0,95,97.0,2.0,791.0,0.6680743243243243,0.0,0.0,27.0,0.022804054054054054,1.0,0.0008445945945945946
UCLgFrkLerL1QlPp6G3lRT4Q,None,2008,36561419.0,622.0,4,4,29198554.0,535.0,4,4,5263603.0,71.0,4,3,0.0,1340,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCHpw8xwDNhU9gdohEcJu4aA,None,2008,33048074.0,173.0,4,4,31344627.0,123.0,4,4,10667068.0,87.0,4,3,15.0,6576,0.002281021897810219,0.0025851581508515814,0.0,33,88.0,55.0,3.0,0.0004562043795620438,0.0,0.0,12.0,0.0018248175182481751,0.0,0.0
UC5AQEUAwCh1sGDvkQtkDWUQ,Alt-lite,2008,7922411.0,114.0,4,4,18909184.0,181.0,4,4,6657167.0,40.0,4,3,212.0,381,0.5564304461942258,3.4173228346456694,2.0,27,141.0,114.0,169.0,0.4435695538057743,0.0,0.0,127.0,0.3333333333333333,3.0,0.007874015748031496
UCT9D87j5W7PtE7NHOR5DUOQ,Alt-lite,2008,17664522.0,253.0,4,4,17222751.0,201.0,4,4,5419863.0,48.0,4,3,1113.0,1575,0.7066666666666667,3.113650793650794,4.0,27,44.0,17.0,1105.0,0.7015873015873015,3.0,0.0019047619047619048,109.0,0.0692063492063492,2.0,0.0012698412698412698
UCtxTaImh04-VmdZr6E3lrag,None,2019,0.0,0.0,0,0,0.0,0.0,0,0,499694.0,69.0,2,3,0.0,69,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCIgebNypFXJFC0_ViUn6dlw,None,2019,0.0,0.0,0,0,0.0,0.0,0,0,647754.0,52.0,2,3,0.0,52,0.0,0.0,0.0,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC5m-1lIBZeSSSDDSbl9sNFw,Manosphere,2019,0.0,0.0,0,0,0.0,0.0,0,0,512904.0,43.0,2,3,0.0,43,0.0,0.0,0.0,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCsJ86N5n7fcEC_Ds8dYJKzA,Alt-lite,2019,0.0,0.0,0,0,0.0,0.0,0,0,717475.0,43.0,2,3,43.0,43,1.0,3.13953488372093,3.0,158,158.0,0.0,43.0,1.0,0.0,0.0,43.0,1.0,0.0,0.0
UCiVC5dZshvmBuD2qG3tJggw,None,2017,12918424.0,468.0,4,4,8678636.0,344.0,4,4,1044152.0,62.0,3,3,122.0,874,0.13958810068649885,0.3512585812356979,0.0,136,149.0,13.0,0.0,0.0,0.0,0.0,122.0,0.13958810068649885,0.0,0.0
UC5tEELgWBfKbA9fVPRzBzPQ,Manosphere,2017,5942004.0,160.0,4,4,9724784.0,151.0,4,4,2668589.0,75.0,3,3,310.0,386,0.8031088082901554,1.66580310880829,2.0,135,136.0,1.0,303.0,0.7849740932642487,0.0,0.0,3.0,0.007772020725388601,9.0,0.023316062176165803
UCZ_BcFyhIo6GdtTSrqXXepg,None,2016,2399289.0,76.0,3,3,260864.0,39.0,1,2,147521.0,25.0,1,2,3.0,206,0.014563106796116505,0.014563106796116505,0.0,122,130.0,8.0,0.0,0.0,0.0,0.0,2.0,0.009708737864077669,1.0,0.0048543689320388345
UC66IBH4uFkBTzEh2olFFJSg,Alt-right,2016,2843768.0,68.0,3,3,165116.0,27.0,1,2,131167.0,20.0,1,2,1.0,125,0.008,0.032,0.0,127,136.0,9.0,0.0,0.0,0.0,0.0,1.0,0.008,0.0,0.0
UCvT3VHGg5YiFsID4E7WHU3w,None,2017,947397.0,48.0,2,3,11426.0,23.0,0,2,3889.0,5.0,0,0,11.0,76,0.14473684210526316,0.3684210526315789,0.0,133,133.0,0.0,1.0,0.013157894736842105,0.0,0.0,10.0,0.13157894736842105,0.0,0.0
UC68k9B1W2GTDZv9e10ySrxA,Alt-right,2017,331770.0,55.0,2,3,21966.5,22.0,0,2,10638.0,4.0,0,0,38.0,81,0.4691358024691358,1.5061728395061729,0.0,134,134.0,0.0,38.0,0.4691358024691358,0.0,0.0,0.0,0.0,0.0,0.0
UC_jPtXjnU6Lq97B9ECtmvww,None,2013,304771.0,8.0,2,1,86759.0,18.0,1,1,17465.0,15.0,1,1,2.0,56,0.03571428571428571,0.05357142857142857,0.0,86,139.0,53.0,2.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
UC6BLvNM83VFg0Vgh_aCfOGw,Manosphere,2013,451650.0,8.0,2,1,237788.0,10.0,1,1,69791.0,7.0,1,1,0.0,90,0.0,0.0,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCOnrTfa5BO-Sg9uelrEhYJA,None,2016,3714669.0,15.0,3,2,11401990.0,33.0,4,2,435757.0,6.0,2,1,0.0,59,0.0,0.0,0.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC6EyGxVgmTGt27_U9c_oz9g,Alt-lite,2016,1485048.0,19.0,3,2,11734518.0,47.0,4,2,294729.0,6.0,2,1,34.0,79,0.43037974683544306,2.189873417721519,0.0,130,140.0,10.0,34.0,0.43037974683544306,24.0,0.3037974683544304,0.0,0.0,0.0,0.0
UCr30rkVszi-eguaGYb6BwiA,None,2018,0.0,0.0,0,0,401250.0,82.0,1,3,501397.0,53.0,2,3,3.0,135,0.022222222222222223,0.02962962962962963,0.0,146,146.0,0.0,0.0,0.0,0.0,0.0,3.0,0.022222222222222223,0.0,0.0
UCKLuZmFAonlg_hBB3X_-kOw,None,2018,0.0,0.0,0,0,211051.0,52.0,1,3,498814.0,53.0,2,3,0.0,105,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCVe9scgFCo97IEWj0I37Ozg,None,2018,0.0,0.0,0,0,317842.0,53.0,1,3,567952.0,64.0,2,3,3.0,117,0.02564102564102564,0.02564102564102564,0.0,152,152.0,0.0,1.0,0.008547008547008548,0.0,0.0,2.0,0.017094017094017096,0.0,0.0
UC6wdP5hTf_phre6Q3kFiV2g,Alt-lite,2018,0.0,0.0,0,0,366054.5,67.0,1,3,256784.5,47.0,2,3,60.0,114,0.5263157894736842,0.9385964912280702,1.0,146,146.0,0.0,30.0,0.2631578947368421,3.0,0.02631578947368421,30.0,0.2631578947368421,0.0,0.0
UCHwIeue1WcJzfS2dvCVuiWA,Manosphere,2018,0.0,0.0,0,0,150281.0,53.0,1,3,198270.0,67.0,2,3,0.0,120,0.0,0.0,0.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCcAhXQl-YWTU9wzfm5R5t7g,Alt-right,2018,0.0,0.0,0,0,198730.0,71.0,1,3,180738.5,84.0,2,3,0.0,155,0.0,0.0,0.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCDljCmBv7Y7Sm37cNce-pxQ,None,2018,0.0,0.0,0,0,1129504.0,33.0,2,2,465751.0,19.0,2,2,24.0,52,0.46153846153846156,0.5192307692307693,0.0,146,155.0,9.0,24.0,0.46153846153846156,0.0,0.0,1.0,0.019230769230769232,0.0,0.0
UC7-24nwy8Zg_Yweu6ujnZjA,Alt-right,2018,0.0,0.0,0,0,455339.0,35.0,2,2,381697.0,22.0,2,2,54.0,57,0.9473684210526315,0.9473684210526315,1.0,150,150.0,0.0,54.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0
UCd57xJrLtTwIx98MIYaHIjg,None,2013,27458.0,5.0,1,1,0.0,0.0,0,0,605.0,1.0,0,0,0.0,28,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC7YN9QV-zo1ea5CY7RsVHWg,None,2013,23521.0,7.0,1,1,16200.0,4.0,0,0,1922.0,3.0,0,0,1.0,43,0.023255813953488372,0.023255813953488372,0.0,86,113.0,27.0,1.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0
UC7JWVo-MDRhNBiU7Dp8j6kg,Manosphere,2013,38815.0,2.0,1,1,16364.0,1.0,0,0,0.0,0.0,0,0,0.0,9,0.0,0.0,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCr4noD5_Hxn6X_qdaQHA6Kw,Manosphere,2013,11781.0,6.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,55.0,124,0.4435483870967742,0.8790322580645161,0.0,87,87.0,0.0,0.0,0.0,0.0,0.0,55.0,0.4435483870967742,0.0,0.0
UCF5HsNKF1XIZKs8kSXNfbeg,None,2014,12464430.0,666.0,4,4,16356727.0,1450.0,4,4,14810839.0,2610.0,4,4,0.0,4891,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC7KZFVVnKjiCzkxWD-Qrakg,Alt-lite,2014,41369180.0,328.0,4,4,10088186.0,183.0,4,4,15396935.0,280.0,4,4,1128.0,1128,1.0,12.078014184397164,11.0,107,107.0,0.0,1127.0,0.999113475177305,1127.0,0.999113475177305,1128.0,1.0,1127.0,0.999113475177305
UCVyPsOge1ulMepmiaPjNc2w,None,2012,3126096.0,65.0,3,3,1551942.0,43.0,3,2,698439.0,19.0,2,2,214.0,244,0.8770491803278688,2.0901639344262297,1.0,74,99.0,25.0,143.0,0.5860655737704918,0.0,0.0,147.0,0.6024590163934426,2.0,0.00819672131147541
UC7PfGhJXlJiDs4jvGGGgqsQ,Manosphere,2012,1394412.0,68.0,3,3,2902420.0,40.0,3,2,616016.0,34.0,2,2,115.0,342,0.3362573099415205,2.845029239766082,0.0,83,83.0,0.0,90.0,0.2631578947368421,0.0,0.0,30.0,0.08771929824561403,27.0,0.07894736842105263
UCyl_4Knp3dkpdfOoSHQ74sQ,None,2015,18714797.0,88.0,4,3,11076713.0,52.0,4,3,3945103.0,11.0,4,1,180.0,234,0.7692307692307693,2.8974358974358974,2.0,112,120.0,8.0,0.0,0.0,0.0,0.0,180.0,0.7692307692307693,2.0,0.008547008547008548
UC7SeFWZYFmsm1tqWxfuOTPQ,Alt-lite,2015,13378861.0,46.0,4,3,22267136.0,57.0,4,3,6724097.0,16.0,4,1,96.0,166,0.5783132530120482,6.644578313253012,8.0,116,127.0,11.0,95.0,0.572289156626506,74.0,0.4457831325301205,0.0,0.0,67.0,0.4036144578313253
UCuPNAfDSdiSomU2_dSh18tg,None,2008,2229.0,2.0,1,1,55721.0,12.0,0,1,3050.0,4.0,0,0,0.0,300,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC7XM4gIpmyH1XNTDEVbSS9w,Manosphere,2008,3877.0,1.0,1,1,11592.0,15.0,0,1,0.0,0.0,0,0,0.0,240,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCkmTeOi2QqwFGUBzejLaR6g,None,2016,0.0,0.0,0,0,8605.0,5.0,0,0,848.0,1.0,0,0,0.0,11,0.0,0.0,0.0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCauYUIWIWeA9W7CQthogYlg,None,2016,0.0,0.0,0,0,1240.0,4.0,0,0,0.0,0.0,0,0,0.0,650,0.0,0.0,0.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCqudllknljMv7BE1e6_PPKw,None,2016,0.0,0.0,0,0,0.0,0.0,0,0,1016.0,2.0,0,0,0.0,21,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC7sjYgQOIDFRMCzt666_dwA,Manosphere,2016,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,250,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCRAxuaq1xwUGuQ_KaOYbUXg,Alt-right,2016,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCXHKuD1uuh-jsoh6CmF6rww,Manosphere,2016,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,14,0.0,0.0,0.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCIaMrwYSJXcUTCDE6qL_zzA,None,2018,0.0,0.0,0,0,72094.0,9.0,1,1,1034.0,1.0,0,0,0.0,10,0.0,0.0,0.0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCdTfFrHxFfPA_seIk6OH4Hg,None,2018,0.0,0.0,0,0,296351.0,11.0,1,1,2244.0,1.0,0,0,9.0,12,0.75,4.416666666666667,6.0,145,151.0,6.0,0.0,0.0,0.0,0.0,9.0,0.75,0.0,0.0
UCVARJHqZQjh--dj59r1i55g,None,2018,0.0,0.0,0,0,383360.0,19.0,1,1,0.0,0.0,0,0,0.0,19,0.0,0.0,0.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC88rnCuWgaW5KX1zIKr3SUQ,Alt-lite,2018,0.0,0.0,0,0,240809.0,21.0,1,1,0.0,0.0,0,0,1.0,21,0.047619047619047616,0.14285714285714285,0.0,151,152.0,1.0,1.0,0.047619047619047616,0.0,0.0,1.0,0.047619047619047616,0.0,0.0
UCYQ2gQbvIwIM90N13dnkvwg,Manosphere,2018,0.0,0.0,0,0,121368.0,12.0,1,1,1493.0,4.0,0,0,0.0,16,0.0,0.0,0.0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCkbPk0OHdeOnjciSgdzxuzQ,Alt-lite,2018,0.0,0.0,0,0,230653.0,15.0,1,1,4644.0,1.0,0,0,1.0,16,0.0625,0.0625,0.0,146,151.0,5.0,1.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
UC63QjWThCDibYHFcWhYJluw,None,2010,163187.0,12.0,1,1,12331.0,5.0,0,0,6904.0,3.0,0,0,4.0,35,0.11428571428571428,0.14285714285714285,0.0,55,102.0,47.0,0.0,0.0,0.0,0.0,4.0,0.11428571428571428,0.0,0.0
UCfB3RfOZw9i2pK2iR0Qfr3A,None,2010,6225.0,2.0,1,1,506.0,1.0,0,0,39.0,1.0,0,0,0.0,12,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCPnMv0-nJd3rfp0StjykUkg,None,2010,25162.0,1.0,1,1,18110.0,1.0,0,0,6267.0,1.0,0,0,1.0,202,0.0049504950495049506,0.0049504950495049506,0.0,53,81.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0049504950495049506
UC89MuToZunfClmUYoS6-Sow,Manosphere,2010,397.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,41,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCqisd7riZrTjKdU0dqpoONw,Manosphere,2010,41439.0,4.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,86,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCrPxYLadOjSyh3iQkvw_SJw,Alt-lite,2010,430.0,2.0,1,1,724.0,4.0,0,0,607.0,2.0,0,0,4.0,51,0.0784313725490196,0.0784313725490196,0.0,60,63.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0784313725490196,0.0,0.0
UCmsyyHg8mmDsnsQVhMlacdQ,None,2012,5543435.0,179.0,4,4,11935721.0,200.0,4,4,2881547.0,44.0,3,3,0.0,1080,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC8GAOCAJxBL4bExaUCvwL4Q,Alt-lite,2012,4596470.0,140.0,4,4,11625897.0,144.0,4,4,2398845.0,41.0,3,3,809.0,810,0.9987654320987654,1.9901234567901234,2.0,75,75.0,0.0,0.0,0.0,0.0,0.0,809.0,0.9987654320987654,0.0,0.0
UCrzySfCZIMqhYlDsDqtpQ6w,None,2009,1359478.0,123.0,3,4,24217813.0,357.0,4,4,4677897.0,205.0,4,4,19.0,1307,0.014537107880642693,0.02448355011476664,0.0,46,66.0,20.0,5.0,0.0038255547054322878,0.0,0.0,14.0,0.010711553175210406,0.0,0.0
UC8RJExf7iNpV6tp6hvNtwww,Alt-lite,2009,3402976.0,164.0,3,4,5175010.0,244.0,4,4,3515609.0,175.0,4,4,662.0,746,0.8873994638069705,7.2560321715817695,8.0,45,107.0,62.0,662.0,0.8873994638069705,0.0,0.0,5.0,0.006702412868632708,0.0,0.0
UCdAr9AvTbNm6M7nGNsornBA,None,2014,40078299.0,122.0,4,4,1016425.0,69.0,2,3,34341.0,17.0,1,2,17.0,362,0.04696132596685083,0.494475138121547,0.0,102,149.0,47.0,0.0,0.0,0.0,0.0,17.0,0.04696132596685083,0.0,0.0
UC8X33POhYcIN-JwOaxEz2Lw,Manosphere,2014,6492372.0,95.0,4,4,507326.0,72.0,2,3,75545.0,18.0,1,2,17.0,453,0.037527593818984545,0.052980132450331126,0.0,98,125.0,27.0,0.0,0.0,0.0,0.0,14.0,0.03090507726269316,3.0,0.006622516556291391
UCoi5mbsgIhwfJMBZPGIOM_g,None,2018,0.0,0.0,0,0,1328702.0,58.0,2,3,848999.0,26.0,3,2,57.0,84,0.6785714285714286,0.6785714285714286,1.0,146,150.0,4.0,57.0,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0
UC8XKyvQ5Ne_bvYbgv8LaIeg,Manosphere,2018,0.0,0.0,0,0,783693.0,60.0,2,3,1246822.0,30.0,3,2,12.0,90,0.13333333333333333,0.26666666666666666,0.0,148,153.0,5.0,0.0,0.0,0.0,0.0,12.0,0.13333333333333333,0.0,0.0
UCULNOzuCBxDoWa5fPdx-XQg,None,2012,40074.0,19.0,1,2,24717.0,4.0,0,0,733.0,1.0,0,0,5.0,116,0.04310344827586207,0.04310344827586207,0.0,83,132.0,49.0,5.0,0.04310344827586207,0.0,0.0,0.0,0.0,0.0,0.0
UC8_LUYv0d5OSl1V94LH-y3Q,Manosphere,2012,46576.0,15.0,1,2,0.0,0.0,0,0,0.0,0.0,0,0,6.0,180,0.03333333333333333,0.03333333333333333,0.0,79,115.0,36.0,0.0,0.0,0.0,0.0,6.0,0.03333333333333333,0.0,0.0
UCpi8xoV8NN_9JRutvLHWRPg,None,2018,0.0,0.0,0,0,118888.0,10.0,1,1,447029.0,37.0,2,2,36.0,47,0.7659574468085106,2.74468085106383,3.0,155,156.0,1.0,0.0,0.0,0.0,0.0,36.0,0.7659574468085106,0.0,0.0
UC8eLDzfH6YfZRDbDuMsNWiA,Manosphere,2018,0.0,0.0,0,0,244259.0,10.0,1,1,400605.0,22.0,2,2,32.0,32,1.0,12.0625,14.0,154,154.0,0.0,32.0,1.0,18.0,0.5625,32.0,1.0,0.0,0.0
UCEjqn2oZAqJKiuNtBAytzkA,None,2016,3807405.0,7.0,3,1,0.0,0.0,0,0,11668.0,2.0,0,0,2.0,10,0.2,0.2,0.0,131,136.0,5.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
UC92qENDvlCKpNCkUwJnFdkA,Alt-lite,2016,4198067.0,5.0,3,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,46,0.0,0.0,0.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCKzf9jkeeVuyC9hg5qHtQtg,None,2018,0.0,0.0,0,0,397919.0,11.0,1,1,308904.0,39.0,2,3,0.0,50,0.0,0.0,0.0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC9E2GVCdoEQGd1MN-JRkjNw,Alt-right,2018,0.0,0.0,0,0,98233.0,11.0,1,1,697743.0,86.0,2,3,90.0,97,0.9278350515463918,5.350515463917525,6.0,156,156.0,0.0,3.0,0.030927835051546393,0.0,0.0,87.0,0.8969072164948454,0.0,0.0
UCwt48kud4EbNBNAOASHUnHg,None,2019,0.0,0.0,0,0,0.0,0.0,0,0,59372.0,11.0,1,1,0.0,11,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC9azT7MBd3jU4DoTt0AW3gw,Alt-lite,2019,0.0,0.0,0,0,0.0,0.0,0,0,20036.0,9.0,1,1,9.0,9,1.0,1.7777777777777777,2.0,157,157.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UCF-nxN5ILvcA0onzygKz7cg,None,2013,21688.0,1.0,1,1,1160728.0,9.0,2,1,129458.0,2.0,1,0,18.0,20,0.9,1.4,1.5,94,94.0,0.0,0.0,0.0,0.0,0.0,18.0,0.9,0.0,0.0
UCAgBUlIpzlJaE0693J3s97w,Alt-right,2013,47146.0,2.0,1,1,842569.0,9.0,2,1,78905.0,3.0,1,0,17.0,26,0.6538461538461539,2.576923076923077,1.5,88,88.0,0.0,2.0,0.07692307692307693,9.0,0.34615384615384615,9.0,0.34615384615384615,0.0,0.0
UCkob7QZajF8ejBf24GuQj3g,None,2012,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCqz_yLh8UK1ncqpRyM3KjHg,None,2012,0.0,0.0,0,0,0.0,0.0,0,0,1357.0,1.0,0,0,0.0,11,0.0,0.0,0.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCmWyesNAlftV3kJlFhD6q6w,None,2012,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,19,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
